pid,product_name,brand,product_url,retail_price,discounted_price,product_rating
DREE6UDPXG5TDFCR,Inmark Women's Empire Waist Dress,,http://www.flipkart.com/inmark-women-s-empire-waist-dress/p/itme6udpwmakbn2n?pid=DREE6UDPXG5TDFCR,1199,699,0.0
DREE86ATJ2HY7ZFG,Kwardrobe Women's Shift Dress,,http://www.flipkart.com/kwardrobe-women-s-shift-dress/p/itme86atezthavff?pid=DREE86ATJ2HY7ZFG,1199,699,0.0
DREE8ANHRUEEHQGZ,Ladybug Women's Shift Dress,,http://www.flipkart.com/ladybug-women-s-shift-dress/p/itme8anhmj8ug4sx?pid=DREE8ANHRUEEHQGZ,1199,699,0.0
DREE8G3HZWN58SRH,Ladybug Women's Shift Dress,,http://www.flipkart.com/ladybug-women-s-shift-dress/p/itme8g3hynv8azcp?pid=DREE8G3HZWN58SRH,1199,699,0.0
DREEAHQZQEKXFHNX,Honey by Pantaloons Women's Empire Waist Dress,,http://www.flipkart.com/honey-pantaloons-women-s-empire-waist-dress/p/itmeahqzvbfqrzhy?pid=DREEAHQZQEKXFHNX,1199,699,0.0
DREEAHQZQEKXFHNX,Honey by Pantaloons Women's Empire Waist Dress,,http://www.flipkart.com/honey-pantaloons-women-s-empire-waist-dress/p/itmeahqzvbfqrzhy?pid=DREEAHQZQEKXFHNX,1199,699,0.0
DREEAZ4HUYXZK872,Mariemillie Women's High Low Dress,,http://www.flipkart.com/mariemillie-women-s-high-low-dress/p/itmeaz4guregwhjf?pid=DREEAZ4HUYXZK872,1199,349,0.0
DREEAZ4HUYXZK872,Mariemillie Women's High Low Dress,,http://www.flipkart.com/mariemillie-women-s-high-low-dress/p/itmeaz4guregwhjf?pid=DREEAZ4HUYXZK872,1199,349,0.0
DREEAZ4HUYXZK872,Mariemillie Women's High Low Dress,,http://www.flipkart.com/mariemillie-women-s-high-low-dress/p/itmeaz4guregwhjf?pid=DREEAZ4HUYXZK872,1199,349,0.0
DREEAZ4HUYXZK872,Mariemillie Women's High Low Dress,,http://www.flipkart.com/mariemillie-women-s-high-low-dress/p/itmeaz4guregwhjf?pid=DREEAZ4HUYXZK872,1199,349,0.0
DREEAZ4HUYXZK872,Mariemillie Women's High Low Dress,,http://www.flipkart.com/mariemillie-women-s-high-low-dress/p/itmeaz4guregwhjf?pid=DREEAZ4HUYXZK872,1199,349,0.0
DREEAZ4HUYXZK872,Mariemillie Women's High Low Dress,,http://www.flipkart.com/mariemillie-women-s-high-low-dress/p/itmeaz4guregwhjf?pid=DREEAZ4HUYXZK872,1199,349,0.0
ETHEGYKNTMMDAGKT,"Jbn Creation Boy's Kurta, Pyjama & Dupatta Set",Jbn Creation,http://www.flipkart.com/jbn-creation-boy-s-kurta-pyjama-dupatta-set/p/itmegyknggxdzv3b?pid=ETHEGYKNTMMDAGKT,1199,349,0.0
ETHEGYKNVYSYNBJF,"Jbn Creation Boy's Kurta, Pyjama & Dupatta Set",Jbn Creation,http://www.flipkart.com/jbn-creation-boy-s-kurta-pyjama-dupatta-set/p/itmegykn3hggkwyh?pid=ETHEGYKNVYSYNBJF,1199,349,0.0
HMBEG3Y8HNV5HBNP,Utsukushii Shoulder Bag,Utsukushii,http://www.flipkart.com/utsukushii-shoulder-bag/p/itmeg3y8ssxawvjr?pid=HMBEG3Y8HNV5HBNP,1199,349,0.0
HSTEJTY7GK4GJFBG,Ivon 208 Hair Straightener,Ivon,http://www.flipkart.com/ivon-208-hair-straightener/p/itmejr2azqpqawjq?pid=HSTEJTY7GK4GJFBG,1199,620,0.0
JCKEH9EMRAAEPJBD,Very Me Full Sleeve Solid Women's Jacket,Very Me,http://www.flipkart.com/very-me-full-sleeve-solid-women-s-jacket/p/itmeh89z6uzzpfqx?pid=JCKEH9EMRAAEPJBD,1199,349,0.0
JCKEH9EMRAAEPJBD,Very Me Full Sleeve Solid Women's Jacket,Very Me,http://www.flipkart.com/very-me-full-sleeve-solid-women-s-jacket/p/itmeh89z6uzzpfqx?pid=JCKEH9EMRAAEPJBD,1199,349,0.0
JCKEH9EMRAAEPJBD,Very Me Full Sleeve Solid Women's Jacket,Very Me,http://www.flipkart.com/very-me-full-sleeve-solid-women-s-jacket/p/itmeh89z6uzzpfqx?pid=JCKEH9EMRAAEPJBD,1199,349,0.0
JCKEH9EN9UNA5VKW,Very Me Full Sleeve Solid Women's Jacket,Very Me,http://www.flipkart.com/very-me-full-sleeve-solid-women-s-jacket/p/itmeh89qj8ufjn3g?pid=JCKEH9EN9UNA5VKW,1199,349,0.0
JEAEGWXRF7PEUCEG,YK Regular Fit Boy's Jeans,YK,http://www.flipkart.com/yk-regular-fit-boy-s-jeans/p/itmegwxreavb8mm9?pid=JEAEGWXRF7PEUCEG,1199,349,0.0
JWSE6KAFNXHKYHPT,Beora Angle Wings Alloy Jewel Set,Beora,http://www.flipkart.com/beora-angle-wings-alloy-jewel-set/p/itme6kafwfej9f9b?pid=JWSE6KAFNXHKYHPT,1199,349,0.0
KRTE8BQ3PS5DHXTC,Hautewagon Casual Self Design Women's Kurti,,http://www.flipkart.com/hautewagon-casual-self-design-women-s-kurti/p/itme8bq3d5tkfzvb?pid=KRTE8BQ3PS5DHXTC,1199,399,0.0
KRTE8BQ3PS5DHXTC,Hautewagon Casual Self Design Women's Kurti,,http://www.flipkart.com/hautewagon-casual-self-design-women-s-kurti/p/itme8bq3d5tkfzvb?pid=KRTE8BQ3PS5DHXTC,1199,399,0.0
KRTE8E8NEFJMDNAS,Hautewagon Casual Self Design Women's Kurti,,http://www.flipkart.com/hautewagon-casual-self-design-women-s-kurti/p/itme8e8n3vgbunna?pid=KRTE8E8NEFJMDNAS,1199,399,0.0
KRTE9JEY2HZZN9YW,Hautewagon Casual Printed Women's Kurti,,http://www.flipkart.com/hautewagon-casual-printed-women-s-kurti/p/itme9jeyazj2bgxc?pid=KRTE9JEY2HZZN9YW,1199,399,0.0
KRTE9JEY64DMCQMC,Hautewagon Casual Printed Women's Kurti,,http://www.flipkart.com/hautewagon-casual-printed-women-s-kurti/p/itme9jeyy67ywrcy?pid=KRTE9JEY64DMCQMC,1199,449,0.0
KRTE9JEY64DMCQMC,Hautewagon Casual Printed Women's Kurti,,http://www.flipkart.com/hautewagon-casual-printed-women-s-kurti/p/itme9jeyy67ywrcy?pid=KRTE9JEY64DMCQMC,1199,449,0.0
KRTE9JEYFG5UVPG3,Hautewagon Casual Printed Women's Kurti,,http://www.flipkart.com/hautewagon-casual-printed-women-s-kurti/p/itme9jeycjwveusn?pid=KRTE9JEYFG5UVPG3,1199,449,0.0
KRTEC89PH6PVAQDT,Tetalee Casual Printed Women's Kurti,,http://www.flipkart.com/tetalee-casual-printed-women-s-kurti/p/itmec89zgudhvvzk?pid=KRTEC89PH6PVAQDT,1199,349,0.0
KRTEC89PH6PVAQDT,Tetalee Casual Printed Women's Kurti,,http://www.flipkart.com/tetalee-casual-printed-women-s-kurti/p/itmec89zgudhvvzk?pid=KRTEC89PH6PVAQDT,1199,349,0.0
KRTEC89PH6PVAQDT,Tetalee Casual Printed Women's Kurti,,http://www.flipkart.com/tetalee-casual-printed-women-s-kurti/p/itmec89zgudhvvzk?pid=KRTEC89PH6PVAQDT,1199,349,0.0
KRTEC89PH6PVAQDT,Tetalee Casual Printed Women's Kurti,,http://www.flipkart.com/tetalee-casual-printed-women-s-kurti/p/itmec89zgudhvvzk?pid=KRTEC89PH6PVAQDT,1199,349,0.0
KRTEEAFWYSZKAHTP,Dark Horses Trading Co Floral Print Women's Kurti,,http://www.flipkart.com/dark-horses-trading-co-floral-print-women-s-kurti/p/itmeeafwsd64c8ff?pid=KRTEEAFWYSZKAHTP,1199,349,0.0
LCHEGWKTFZNHYU2H,"Great Art Printed Girl's Lehenga, Choli and Dupatta Set",Great Art,http://www.flipkart.com/great-art-printed-girl-s-lehenga-choli-dupatta-set/p/itmegwktgghvxcbm?pid=LCHEGWKTFZNHYU2H,1199,399,0.0
LCHEGWKTFZNHYU2H,"Great Art Printed Girl's Lehenga, Choli and Dupatta Set",Great Art,http://www.flipkart.com/great-art-printed-girl-s-lehenga-choli-dupatta-set/p/itmegwktgghvxcbm?pid=LCHEGWKTFZNHYU2H,1199,399,0.0
LCHEGWKTFZNHYU2H,"Great Art Printed Girl's Lehenga, Choli and Dupatta Set",Great Art,http://www.flipkart.com/great-art-printed-girl-s-lehenga-choli-dupatta-set/p/itmegwktgghvxcbm?pid=LCHEGWKTFZNHYU2H,1199,399,0.0
LJGE8GG8PGXGFHUH,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8gggdvzsadhx?pid=LJGE8GG8PGXGFHUH,1199,399,0.0
LJGE8GG9PKZYPEPQ,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8gggmyjzhxfr?pid=LJGE8GG9PKZYPEPQ,1199,399,0.0
LJGE8GGDFABZZRP5,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8ggfcezs9saw?pid=LJGE8GGDFABZZRP5,1199,399,0.0
LJGE8GGFU6PVG7AU,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8ggfzuekzufk?pid=LJGE8GGFU6PVG7AU,1199,399,0.0
LJGE8GGQAJ2USTSG,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8ggqu7fagck6?pid=LJGE8GGQAJ2USTSG,1199,399,0.0
LJGE8GGQMCWABTHB,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8ggqkvdnjzce?pid=LJGE8GGQMCWABTHB,1199,399,0.0
LJGE8TQ3EW3GHWNG,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8tq3du7zyfk9?pid=LJGE8TQ3EW3GHWNG,1199,399,0.0
LJGE8TQ3HZJANSCD,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8tq3uujtzhdq?pid=LJGE8TQ3HZJANSCD,1199,399,0.0
LJGE8TQ3NK74GUHF,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8tq3hzvbzgqf?pid=LJGE8TQ3NK74GUHF,1199,399,0.0
LJGE8TQ4M7ZJVPGG,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8tq4wqxeuazp?pid=LJGE8TQ4M7ZJVPGG,1199,399,0.0
LJGE8TQ5MJPQHUVW,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8tq5mbayuggj?pid=LJGE8TQ5MJPQHUVW,1199,399,0.0
LJGE8TQ5WGFXFFVK,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8tq54zcuvdra?pid=LJGE8TQ5WGFXFFVK,1199,399,0.0
LJGE8VH98NBUZRWQ,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8vh92yuauw6d?pid=LJGE8VH98NBUZRWQ,1199,399,0.0
LJGE8VH9WWPBWM8E,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8vh9hpkgxche?pid=LJGE8VH9WWPBWM8E,1199,399,0.0
LJGE8VH9Y8RUBGG7,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8vh97przusgy?pid=LJGE8VH9Y8RUBGG7,1199,399,0.0
LJGE8VHA5RFHRRVD,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8vhabnxrdvxk?pid=LJGE8VHA5RFHRRVD,1199,399,0.0
LJGE8VHA7CH6FZEP,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8vha6vgzmsay?pid=LJGE8VHA7CH6FZEP,1199,399,0.0
LJGE8VHABQM9Y57W,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8vh9wzjvfkea?pid=LJGE8VHABQM9Y57W,1199,399,0.0
LJGE8VHAG5FHQKZP,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8vhabq6zrvvw?pid=LJGE8VHAG5FHQKZP,1199,399,0.0
LJGE8VHANBD3AP4Z,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8vhas74hdrjw?pid=LJGE8VHANBD3AP4Z,1199,399,0.0
LJGE8VHAQSUQDC6M,NE Women's Leggings,,http://www.flipkart.com/ne-women-s-leggings/p/itme8vhade3fjeac?pid=LJGE8VHAQSUQDC6M,1199,399,0.0
LJGED28UYTZQGQQG,C&S Shopping Gallery Women's Leggings,,http://www.flipkart.com/c-s-shopping-gallery-women-s-leggings/p/itmecxudzys5ehmp?pid=LJGED28UYTZQGQQG,1199,399,0.0
LJGEDTGP6EVWQAJW,Fashion Flow+ Women's Leggings,,http://www.flipkart.com/fashion-flow-women-s-leggings/p/itmedtgphzz7nmcg?pid=LJGEDTGP6EVWQAJW,1199,399,0.0
MBPEEYTZMQV5SHNX,EDGE PLUS BODY PANEL FOR SAMSUNG S3500 Front & Back Panel,EDGE PLUS,http://www.flipkart.com/edge-plus-body-panel-samsung-s3500-front-back/p/itmeeytzrmhjprvz?pid=MBPEEYTZMQV5SHNX,1199,399,0.0
NKCEBG9BWPNJGMDC,Dhrohar Multi Color Beads Alloy Leaves Silver Plated Alloy Necklace,Dhrohar,http://www.flipkart.com/dhrohar-multi-color-beads-alloy-leaves-silver-plated-necklace/p/itmebg9bb6zqguze?pid=NKCEBG9BWPNJGMDC,1199,399,0.0
NKCECGVB6FPY5BFF,JEWELIZER Statement Crystal Yellow Gold Plated Alloy Necklace,JEWELIZER,http://www.flipkart.com/jewelizer-statement-crystal-yellow-gold-plated-alloy-necklace/p/itmecgvbeqet9639?pid=NKCECGVB6FPY5BFF,1199,449,0.0
NKCECGVB6FPY5BFF,JEWELIZER Statement Crystal Yellow Gold Plated Alloy Necklace,JEWELIZER,http://www.flipkart.com/jewelizer-statement-crystal-yellow-gold-plated-alloy-necklace/p/itmecgvbeqet9639?pid=NKCECGVB6FPY5BFF,1199,449,0.0
NKCEDCT9HMYQSMGV,Jewelizer Statement Crystal Yellow Gold Plated Alloy Necklace,Jewelizer,http://www.flipkart.com/jewelizer-statement-crystal-yellow-gold-plated-alloy-necklace/p/itmedct9cajhyjmh?pid=NKCEDCT9HMYQSMGV,1199,449,0.0
NKCEDCT9HMYQSMGV,Jewelizer Statement Crystal Yellow Gold Plated Alloy Necklace,Jewelizer,http://www.flipkart.com/jewelizer-statement-crystal-yellow-gold-plated-alloy-necklace/p/itmedct9cajhyjmh?pid=NKCEDCT9HMYQSMGV,1199,449,0.0
NKCEDCT9X6VHCF37,Jewelizer Statement Alloy Necklace,Jewelizer,http://www.flipkart.com/jewelizer-statement-alloy-necklace/p/itmedct9rzgtzyhj?pid=NKCEDCT9X6VHCF37,1199,499,0.0
PACE66XREPHDU3NH,Nourish Wheel Pizza Cutter,Nourish,http://www.flipkart.com/nourish-wheel-pizza-cutter/p/itme66xrxagcuavw?pid=PACE66XREPHDU3NH,1199,499,0.0
PACE66XREPHDU3NH,Nourish Wheel Pizza Cutter,Nourish,http://www.flipkart.com/nourish-wheel-pizza-cutter/p/itme66xrxagcuavw?pid=PACE66XREPHDU3NH,1199,499,0.0
PCSECV3FEADN7SYF,Super Drool Polka Dot Plant Container Set,Super Drool,http://www.flipkart.com/super-drool-polka-dot-plant-container-set/p/itmecv3ff6xftcfk?pid=PCSECV3FEADN7SYF,1199,599,0.0
PCSECV3FHFAQ9T36,Super Drool Stripes Plant Container Set,Super Drool,http://www.flipkart.com/super-drool-stripes-plant-container-set/p/itmecv3fw27fdr7e?pid=PCSECV3FHFAQ9T36,1199,299,0.0
PCSECV3FHFAQ9T36,Super Drool Stripes Plant Container Set,Super Drool,http://www.flipkart.com/super-drool-stripes-plant-container-set/p/itmecv3fw27fdr7e?pid=PCSECV3FHFAQ9T36,1199,299,0.0
PCSECV3FHFAQ9T36,Super Drool Stripes Plant Container Set,Super Drool,http://www.flipkart.com/super-drool-stripes-plant-container-set/p/itmecv3fw27fdr7e?pid=PCSECV3FHFAQ9T36,1199,299,0.0
PCSEE4H5ZWFVZ3GB,ShellysTrends Planters Plant Container Set,ShellysTrends,http://www.flipkart.com/shellystrends-planters-plant-container-set/p/itmee4h5truszzhr?pid=PCSEE4H5ZWFVZ3GB,1199,299,0.0
RUGE7KJ4FNYQPT8H,Desi Weaves Women's Shrug,,http://www.flipkart.com/desi-weaves-women-s-shrug/p/itme7kj4fhxpard5?pid=RUGE7KJ4FNYQPT8H,1199,299,0.0
SGLE8YSWHJAGP3WJ,Yna Wayfarer Sunglasses,,http://www.flipkart.com/yna-wayfarer-sunglasses/p/itme8yswsgkvgbcp?pid=SGLE8YSWHJAGP3WJ,1199,299,0.0
SGLEGGG3PBR9XMDF,Jazz Eyewears Over-sized Sunglasses,Jazz Eyewears,http://www.flipkart.com/jazz-eyewears-over-sized-sunglasses/p/itmeggg3fcehkjwy?pid=SGLEGGG3PBR9XMDF,1199,349,0.0
SGLEGGG3PBR9XMDF,Jazz Eyewears Over-sized Sunglasses,Jazz Eyewears,http://www.flipkart.com/jazz-eyewears-over-sized-sunglasses/p/itmeggg3fcehkjwy?pid=SGLEGGG3PBR9XMDF,1199,349,0.0
SHIE3HHCY7MQHSHK,Home India Radha Krishna Showpiece  -  13.97 cm,Home India,http://www.flipkart.com/home-india-radha-krishna-showpiece-13-97-cm/p/itme3hhcjvvq946y?pid=SHIE3HHCY7MQHSHK,1199,497,0.0
SHIE3HHCY7MQHSHK,Home India Radha Krishna Showpiece  -  13.97 cm,Home India,http://www.flipkart.com/home-india-radha-krishna-showpiece-13-97-cm/p/itme3hhcjvvq946y?pid=SHIE3HHCY7MQHSHK,1199,497,0.0
SHIEBTT2R6Q2VBY6,Shree Homdecor Floor rangoli Showpiece  -  31 cm,Shree Homdecor,http://www.flipkart.com/shree-homdecor-floor-rangoli-showpiece-31-cm/p/itmebtt2tdwqcnzq?pid=SHIEBTT2R6Q2VBY6,1199,539,0.0
SHIEBTT2R6Q2VBY6,Shree Homdecor Floor rangoli Showpiece  -  31 cm,Shree Homdecor,http://www.flipkart.com/shree-homdecor-floor-rangoli-showpiece-31-cm/p/itmebtt2tdwqcnzq?pid=SHIEBTT2R6Q2VBY6,1199,539,0.0
SHIEBTT2R6Q2VBY6,Shree Homdecor Floor rangoli Showpiece  -  31 cm,Shree Homdecor,http://www.flipkart.com/shree-homdecor-floor-rangoli-showpiece-31-cm/p/itmebtt2tdwqcnzq?pid=SHIEBTT2R6Q2VBY6,1199,539,0.0
SHIEBTT2Y5CEXB4V,Shree Homdecor Floor rangoli Showpiece  -  21 cm,Shree Homdecor,http://www.flipkart.com/shree-homdecor-floor-rangoli-showpiece-21-cm/p/itmebtt27rkavtqe?pid=SHIEBTT2Y5CEXB4V,1199,539,0.0
SHIEH5UCPPEF7QKZ,Anshuhandicrafts ASHCF125 Showpiece  -  13.97 cm,Anshuhandicrafts,http://www.flipkart.com/anshuhandicrafts-ashcf125-showpiece-13-97-cm/p/itmeh5ucayknchcc?pid=SHIEH5UCPPEF7QKZ,1199,698,0.0
SHIEHZSPHYJF494X,Services Junction Silver plated Shreenathji Idol For Car & Office Showpiece  -  9 cm,Services Junction,http://www.flipkart.com/services-junction-silver-plated-shreenathji-idol-car-office-showpiece-9-cm/p/itmehzspw3u3nkrh?pid=SHIEHZSPHYJF494X,1199,399,0.0
SHIEHZSPHYJF494X,Services Junction Silver plated Shreenathji Idol For Car & Office Showpiece  -  9 cm,Services Junction,http://www.flipkart.com/services-junction-silver-plated-shreenathji-idol-car-office-showpiece-9-cm/p/itmehzspw3u3nkrh?pid=SHIEHZSPHYJF494X,1199,399,0.0
SHIEHZSPHYJF494X,Services Junction Silver plated Shreenathji Idol For Car & Office Showpiece  -  9 cm,Services Junction,http://www.flipkart.com/services-junction-silver-plated-shreenathji-idol-car-office-showpiece-9-cm/p/itmehzspw3u3nkrh?pid=SHIEHZSPHYJF494X,1199,399,0.0
SHOECZNMUNRVGQ7H,Zephyr Loafers,,http://www.flipkart.com/zephyr-loafers/p/itmecznmhcdthhfn?pid=SHOECZNMUNRVGQ7H,1199,399,0.0
SHOECZNMUNRVGQ7H,Zephyr Loafers,,http://www.flipkart.com/zephyr-loafers/p/itmecznmhcdthhfn?pid=SHOECZNMUNRVGQ7H,1199,399,0.0
SHOECZNMUNRVGQ7H,Zephyr Loafers,,http://www.flipkart.com/zephyr-loafers/p/itmecznmhcdthhfn?pid=SHOECZNMUNRVGQ7H,1199,399,0.0
SHOECZNMZ6PJHHM8,Zephyr Loafers,,http://www.flipkart.com/zephyr-loafers/p/itmecznmxrbkvfnb?pid=SHOECZNMZ6PJHHM8,1199,399,0.0
SHOEGHHMQRQFGSPV,GISOLE Basic Slip On Loafers,GISOLE,http://www.flipkart.com/gisole-basic-slip-loafers/p/itmeghhm4trhysy7?pid=SHOEGHHMQRQFGSPV,1199,399,0.0
SHOEGWYAGF5VNFDX,ATIS AMCO Running Shoes,ATIS AMCO,http://www.flipkart.com/atis-amco-running-shoes/p/itmegwyaure4hefg?pid=SHOEGWYAGF5VNFDX,1199,399,0.0
SHOEGWYE7DGMFGC8,AMCO Running Shoes,AMCO,http://www.flipkart.com/amco-running-shoes/p/itmegwyes2y35zmy?pid=SHOEGWYE7DGMFGC8,1199,399,0.0
SHOEGWYGYKCCFGWH,AMCO Walking Shoes,AMCO,http://www.flipkart.com/amco-walking-shoes/p/itmegwyggwujwes7?pid=SHOEGWYGYKCCFGWH,1199,399,0.0
SHOEJBV86XSWMZ78,Rockshose Lace Up,Rockshose,http://www.flipkart.com/rockshose-lace-up/p/itmejbv8n7ydegsf?pid=SHOEJBV86XSWMZ78,1199,899,0.0
SHOEJBV8FAV6DNWW,Rockshose Slip On,Rockshose,http://www.flipkart.com/rockshose-slip-on/p/itmejbv842gbjz6g?pid=SHOEJBV8FAV6DNWW,1199,899,0.0
SHOEJRF2TEXACAKZ,Klaur Melbourne Canvas Shoes,Klaur Melbourne,http://www.flipkart.com/klaur-melbourne-canvas-shoes/p/itmegxccmafwgqe6?pid=SHOEJRF2TEXACAKZ,1199,399,0.0
SHOEJRF2TEXACAKZ,Klaur Melbourne Canvas Shoes,Klaur Melbourne,http://www.flipkart.com/klaur-melbourne-canvas-shoes/p/itmegxccmafwgqe6?pid=SHOEJRF2TEXACAKZ,1199,399,0.0
SHOEJRF2TEXACAKZ,Klaur Melbourne Canvas Shoes,Klaur Melbourne,http://www.flipkart.com/klaur-melbourne-canvas-shoes/p/itmegxccmafwgqe6?pid=SHOEJRF2TEXACAKZ,1199,399,0.0
SHOEJRF2TEXACAKZ,Klaur Melbourne Canvas Shoes,Klaur Melbourne,http://www.flipkart.com/klaur-melbourne-canvas-shoes/p/itmegxccmafwgqe6?pid=SHOEJRF2TEXACAKZ,1199,399,0.0
SHTE5YMRYAC8ZCPJ,Ahhaaaa Women's Embroidered Casual Shirt,Regular,http://www.flipkart.com/ahhaaaa-women-s-embroidered-casual-shirt/p/itme5ymrykfdv5uw?pid=SHTE5YMRYAC8ZCPJ,1199,399,0.0
SHTE5YMRYAC8ZCPJ,Ahhaaaa Women's Embroidered Casual Shirt,Regular,http://www.flipkart.com/ahhaaaa-women-s-embroidered-casual-shirt/p/itme5ymrykfdv5uw?pid=SHTE5YMRYAC8ZCPJ,1199,399,0.0
SHTE7GRSF5H6BHCC,Purple Nasty Baby Boy's Solid Casual Shirt,Purple Nasty,http://www.flipkart.com/purple-nasty-baby-boy-s-solid-casual-shirt/p/itme7grs3gabg65e?pid=SHTE7GRSF5H6BHCC,1199,297,0.0
SHTE7GRSF5H6BHCC,Purple Nasty Baby Boy's Solid Casual Shirt,Purple Nasty,http://www.flipkart.com/purple-nasty-baby-boy-s-solid-casual-shirt/p/itme7grs3gabg65e?pid=SHTE7GRSF5H6BHCC,1199,297,0.0
SHTE7GRSF5H6BHCC,Purple Nasty Baby Boy's Solid Casual Shirt,Purple Nasty,http://www.flipkart.com/purple-nasty-baby-boy-s-solid-casual-shirt/p/itme7grs3gabg65e?pid=SHTE7GRSF5H6BHCC,1199,297,0.0
SHTE8YUNDGRYCAM8,From the Ramp Women's Printed Casual Shirt,Regular,http://www.flipkart.com/ramp-women-s-printed-casual-shirt/p/itme8yunpe6szcg9?pid=SHTE8YUNDGRYCAM8,1199,297,0.0
SHTE93RYMXUU7P6Q,Belly Bottom Women's Printed Party Shirt,Slim,http://www.flipkart.com/belly-bottom-women-s-printed-party-shirt/p/itme93rythdwtxfq?pid=SHTE93RYMXUU7P6Q,1199,297,0.0
SHTE93RYMXUU7P6Q,Belly Bottom Women's Printed Party Shirt,Slim,http://www.flipkart.com/belly-bottom-women-s-printed-party-shirt/p/itme93rythdwtxfq?pid=SHTE93RYMXUU7P6Q,1199,297,0.0
SHTE93RYMXUU7P6Q,Belly Bottom Women's Printed Party Shirt,Slim,http://www.flipkart.com/belly-bottom-women-s-printed-party-shirt/p/itme93rythdwtxfq?pid=SHTE93RYMXUU7P6Q,1199,297,0.0
SHTEBGZGNM9JME3F,Dinero Women's Solid Casual Shirt,Casual,http://www.flipkart.com/dinero-women-s-solid-casual-shirt/p/itmebgzgqvhbzmaw?pid=SHTEBGZGNM9JME3F,1199,439,0.0
SHTEBGZGQSHFNU6T,Dinero Women's Solid Casual Shirt,Casual,http://www.flipkart.com/dinero-women-s-solid-casual-shirt/p/itmebgzgtpp47jwc?pid=SHTEBGZGQSHFNU6T,1199,439,0.0
SHTEBGZGQSHFNU6T,Dinero Women's Solid Casual Shirt,Casual,http://www.flipkart.com/dinero-women-s-solid-casual-shirt/p/itmebgzgtpp47jwc?pid=SHTEBGZGQSHFNU6T,1199,439,0.0
SHTEBQ56S95JVNYH,Asmara Women's Floral Print Casual Shirt,Regular,http://www.flipkart.com/asmara-women-s-floral-print-casual-shirt/p/itmebq56s28hctym?pid=SHTEBQ56S95JVNYH,1199,499,0.0
SHTECV69MERCRZNR,Kingswood Men's Solid Formal Shirt,Slim,http://www.flipkart.com/kingswood-men-s-solid-formal-shirt/p/itmecv69q36ywpby?pid=SHTECV69MERCRZNR,1199,450,0.0
SHTECV69MERCRZNR,Kingswood Men's Solid Formal Shirt,Slim,http://www.flipkart.com/kingswood-men-s-solid-formal-shirt/p/itmecv69q36ywpby?pid=SHTECV69MERCRZNR,1199,450,0.0
SHTECV69MERCRZNR,Kingswood Men's Solid Formal Shirt,Slim,http://www.flipkart.com/kingswood-men-s-solid-formal-shirt/p/itmecv69q36ywpby?pid=SHTECV69MERCRZNR,1199,450,0.0
SHTECYHHYPFZD2X2,Silver Streak Men's Printed Casual Shirt,Slim,http://www.flipkart.com/silver-streak-men-s-printed-casual-shirt/p/itmecyhhnavkfbr3?pid=SHTECYHHYPFZD2X2,1199,450,0.0
SKIECBJQMXTRYAXE,Aavaya Fashion Graphic Print Women's Regular Skirt,,http://www.flipkart.com/aavaya-fashion-graphic-print-women-s-regular-skirt/p/itmecbjqhmezrkzk?pid=SKIECBJQMXTRYAXE,1199,450,0.0
SLBEG67VYSJW2YXC,YBC Women Pink PU Sling Bag,YBC,http://www.flipkart.com/ybc-women-pink-pu-sling-bag/p/itmeg67vpgbmhzzc?pid=SLBEG67VYSJW2YXC,1199,399,0.0
SLBEG67VYSJW2YXC,YBC Women Pink PU Sling Bag,YBC,http://www.flipkart.com/ybc-women-pink-pu-sling-bag/p/itmeg67vpgbmhzzc?pid=SLBEG67VYSJW2YXC,1199,399,0.0
SLBEG67VYSJW2YXC,YBC Women Pink PU Sling Bag,YBC,http://www.flipkart.com/ybc-women-pink-pu-sling-bag/p/itmeg67vpgbmhzzc?pid=SLBEG67VYSJW2YXC,1199,399,0.0
